[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 10 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11513 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 65110 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11511 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3089 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3030 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11506 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3029 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 66199 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 66742 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 66865 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 65975 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11557 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3135 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3136 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3090 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 67342 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 66690 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11514 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11627 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3202 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 67481 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11595 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 67164 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11628 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11654 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3294 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11661 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3337 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 68531 | TC_APLICADO: 7.898[[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 68735 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3338 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3314 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3323 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 69147 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 68887 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 68944 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11775 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3411 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 69371 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 69220 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11817 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3487 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3515 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3516 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 69543 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3434 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11894 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 69754 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11903 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 70157 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 71340 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3606 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12010 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3605 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 11967 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 71511 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 71792 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3609 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12014 | TC_APLICADO: 7.898[[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12158 | TC_APLICADO: 7.898[[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3705 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12157 | TC_APLICADO: 7.898[[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3737 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3764 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 72665 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 72771 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 72024 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12345 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 72549 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12403 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12405 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3802 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3801 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12508 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3805 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12511 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 73755 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 73762 | TC_APLICADO: 7.898[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3870 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3923 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 74667 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12619 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3925 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 74190 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12721 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12739 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12722 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 75028 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3926 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 75124 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12741 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3977 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 75625 | TC_APLICADO: 7.898[[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3997 | TC_APLICADO: 7.898[2[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 3998 | TC_APLICADO: 7.898[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12795 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12793 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4050 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12859 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 76855 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12841 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4085 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4086 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12973 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4153 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 12974 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 77311 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4093 | TC_APLICADO: 7.898
[[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 78370 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 78392 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4511 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4549 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13042 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13125 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4643 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 79590 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 79581 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 79184 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13150 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4669 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 79908 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4654 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13147 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4670 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13175 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13178 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4701 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13174 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 80172 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13179 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 80962 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13177 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4767 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 81732 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 81335 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13271 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13381 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13270 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 4884 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 82487 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13382 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5159 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5156 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13456 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 82983 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13628 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5169 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13627 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5231 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13780 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13776 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5239 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 84909 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5247 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13781 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 85169 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 13984 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 86508 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5272 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5276 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5275 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5248 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14088 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14163 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 87022 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 87289 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14201 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5369 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14202 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14200 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5395 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5465 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 87886 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14328 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 88712 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5485 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14521 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14523 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5486 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5539 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14650 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 90166 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14661 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 90218 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14668 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5676 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14669 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5675 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5685 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14670 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5691 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5686 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5701 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5693 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 90642 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14686 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 90863 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14897 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14878 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14896 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14825 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5921 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 91458 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6043 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 91667 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 5922 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6118 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 14965 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 93792 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6117 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 93563 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 93353 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6153 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15154 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6181 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 94733 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6189 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15207 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 94746 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 95067 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15310 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6213 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6317 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15427 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15421 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6271 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 96131 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15509 | TC_APLICADO: 7.898[[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 97820 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15575 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6558 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6365 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 98196 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15640 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 98423 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15641 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 98500 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15642 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6576 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 98534 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15743 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 98625 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 98741 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 15744 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 98761 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 98998 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6674 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 99974 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 99824 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6859 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 16203 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 6860 | TC_APLICADO: 7.898
